time,latitude,longitude,altitude (ft)
2020-10-23 19:18:05,43.000190397,-78.794555215,590.0
2020-10-23 19:18:07,43.000189765,-78.794523148,590.4
2020-10-23 19:18:09,43.000189998,-78.794498622,590.5
2020-10-23 19:18:10,43.000189389,-78.794473671,590.5
2020-10-23 19:18:12,43.000189748,-78.794436736,590.4
2020-10-23 19:18:15,43.000193749,-78.794395038,591.0
2020-10-23 19:18:17,43.000187406,-78.794362672,591.0
2020-10-23 19:18:20,43.000181523,-78.794323148,587.0
2020-10-23 19:18:22,43.000187342,-78.794298864,584.5
2020-10-23 19:18:24,43.000184428,-78.794256841,585.9
2020-10-23 19:18:26,43.000179629,-78.794214132,586.9
2020-10-23 19:18:28,43.000175633,-78.794178594,586.3
2020-10-23 19:18:30,43.000170887,-78.794139390,585.5
2020-10-23 19:18:31,43.000170602,-78.794113975,584.1
2020-10-23 19:18:33,43.000177529,-78.794071911,586.4
2020-10-23 19:18:35,43.000178559,-78.794029348,587.1
2020-10-23 19:18:37,43.000181626,-78.793987988,592.1
2020-10-23 19:18:39,43.000179162,-78.793955563,590.4
2020-10-23 19:18:42,43.000179287,-78.793902167,590.7
2020-10-23 19:18:43,43.000184549,-78.793876429,591.6
2020-10-23 19:18:45,43.000191116,-78.793834002,591.2
2020-10-23 19:18:47,43.000195319,-78.793791317,592.1
2020-10-23 19:18:49,43.000196061,-78.793754472,588.6
2020-10-23 19:18:51,43.000196413,-78.793710704,591.8
2020-10-23 19:18:53,43.000207153,-78.793667734,591.0
2020-10-23 19:18:55,43.000214903,-78.793622314,590.2
2020-10-23 19:18:57,43.000220819,-78.793577010,591.6
2020-10-23 19:18:59,43.000226755,-78.793536699,592.5
2020-10-23 19:19:01,43.000232445,-78.793494479,591.6
2020-10-23 19:19:03,43.000233667,-78.793451874,592.0
2020-10-23 19:19:05,43.000251050,-78.793426059,592.2
2020-10-23 19:19:07,43.000265006,-78.793403314,591.3
2020-10-23 19:19:37,43.000334671,-78.792930082,597.7
2020-10-23 19:19:39,43.000336107,-78.792898943,597.2
2020-10-23 19:19:41,43.000331989,-78.792869422,598.9
2020-10-23 19:19:43,43.000323724,-78.792845097,599.9
2020-10-23 19:19:45,43.000318659,-78.792814966,601.6
2020-10-23 19:19:47,43.000317594,-78.792775442,600.7
2020-10-23 19:19:49,43.000313251,-78.792741949,598.2
2020-10-23 19:19:51,43.000303291,-78.792709272,598.3
2020-10-23 19:19:53,43.000298572,-78.792680263,594.0
2020-10-23 19:19:55,43.000289260,-78.792644084,592.2
2020-10-23 19:19:57,43.000275668,-78.792618249,594.6
2020-10-23 19:19:59,43.000261503,-78.792586123,594.9
2020-10-23 19:20:01,43.000241287,-78.792567925,596.4
2020-10-23 19:20:04,43.000247693,-78.792540363,600.1
2020-10-23 19:20:06,43.000260089,-78.792522315,597.1
2020-10-23 19:20:09,43.000270913,-78.792497420,596.2
2020-10-23 19:20:12,43.000257187,-78.792514857,595.3
2020-10-23 19:20:14,43.000235402,-78.792539132,593.9
2020-10-23 19:20:16,43.000211436,-78.792566311,595.0
2020-10-23 19:20:18,43.000180684,-78.792575507,594.8
2020-10-23 19:20:20,43.000151213,-78.792564359,594.9
2020-10-23 19:20:22,43.000128956,-78.792545565,595.7
2020-10-23 19:20:24,43.000102206,-78.792531975,596.6
2020-10-23 19:20:26,43.000077453,-78.792518448,600.8
2020-10-23 19:20:28,43.000046425,-78.792516948,603.0
2020-10-23 19:20:30,43.000018462,-78.792509206,599.0
2020-10-23 19:20:32,42.999988524,-78.792501430,600.5
2020-10-23 19:20:34,42.999961768,-78.792495744,596.2
2020-10-23 19:20:36,42.999934371,-78.792494365,596.0
2020-10-23 19:20:38,42.999910089,-78.792486385,598.6
2020-10-23 19:20:40,42.999891319,-78.792467313,596.7
2020-10-23 19:20:42,42.999870226,-78.792450350,599.2
