lat,long
42.94334,-78.76660
42.95043,-78.82186
42.94311,-78.76658
42.95049,-78.82183
42.94287,-78.76658
42.95051,-78.82181
42.94264,-78.76658
42.95052,-78.82185
42.94240,-78.76658
42.95050,-78.82182
42.94216,-78.76658
42.95051,-78.82183
42.94191,-78.76658
42.95052,-78.82185
42.94167,-78.76657
42.95054,-78.82189
42.94143,-78.76655
42.95054,-78.82189
42.94118,-78.76655
42.95055,-78.82191
42.94094,-78.76654
42.95058,-78.82187
42.94069,-78.76653
42.95058,-78.82189
42.94044,-78.76653
42.95057,-78.82187
42.94020,-78.76652
42.95057,-78.82184
42.93995,-78.76652
42.95057,-78.82181
42.93969,-78.76653
42.95057,-78.82178
42.93945,-78.76653
42.95057,-78.82175
42.93920,-78.76653
42.95059,-78.82172
42.93895,-78.76652
42.95060,-78.82171
42.93868,-78.76653
42.95063,-78.82168
42.93842,-78.76653
42.95064,-78.82165
42.93817,-78.76652
42.95066,-78.82163
42.93792,-78.76652
42.95067,-78.82161
42.93768,-78.76653
42.95069,-78.82157
42.93743,-78.76654
42.95070,-78.82155
42.93717,-78.76648
42.95072,-78.82153
42.93693,-78.76646
42.95072,-78.82156
42.93670,-78.76644
42.95070,-78.82159
42.93647,-78.76643
42.95071,-78.82156
42.93623,-78.76642
42.95072,-78.82153
42.93600,-78.76640
42.95073,-78.82150
42.93578,-78.76639
42.95074,-78.82147
42.93556,-78.76638
42.95075,-78.82145
42.93534,-78.76637
42.95077,-78.82142
42.93511,-78.76637
42.95078,-78.82143
42.93489,-78.76636
42.95080,-78.82141
42.93467,-78.76637
42.95082,-78.82141
42.93446,-78.76637
42.95084,-78.82138
42.93425,-78.76638
42.95086,-78.82136
42.93403,-78.76639
42.95088,-78.82137
42.93381,-78.76639
42.95086,-78.82134
42.93359,-78.76640
42.95086,-78.82129
42.93337,-78.76640
42.95083,-78.82128
42.93315,-78.76641
42.95082,-78.82131
42.93292,-78.76643
42.95081,-78.82133
42.93270,-78.76643
42.95079,-78.82132
42.93247,-78.76644
42.95080,-78.82130
42.93226,-78.76645
42.95082,-78.82132
42.93207,-78.76647
42.95084,-78.82131
42.93190,-78.76650
42.95086,-78.82132
42.93174,-78.76654
42.95088,-78.82130
42.93157,-78.76658
42.95090,-78.82128
42.93143,-78.76666
42.95092,-78.82130
42.93129,-78.76679
42.95092,-78.82127
42.93117,-78.76695
42.95094,-78.82125
42.93105,-78.76713
42.95095,-78.82128
42.93096,-78.76732
42.95095,-78.82126
42.93089,-78.76752
42.95093,-78.82130
42.93085,-78.76772
42.95091,-78.82132
42.93088,-78.76791
42.95092,-78.82133
42.93092,-78.76809
42.95090,-78.82133
42.93099,-78.76823
42.95090,-78.82133
42.93107,-78.76834
42.95091,-78.82134
42.93115,-78.76844
42.95091,-78.82131
42.93127,-78.76849
42.95092,-78.82124
42.93140,-78.76850
42.95091,-78.82127
42.93154,-78.76852
42.95089,-78.82128
42.93169,-78.76852
42.95091,-78.82126
42.93183,-78.76851
42.95089,-78.82127
42.93197,-78.76846
42.95091,-78.82130
42.93208,-78.76839
42.95090,-78.82132
42.93219,-78.76828
42.95088,-78.82134
42.93229,-78.76815
42.95086,-78.82133
42.93235,-78.76799
42.95087,-78.82130
42.93239,-78.76782
42.95086,-78.82126
42.93241,-78.76763
42.95086,-78.82126
42.93242,-78.76744
42.95086,-78.82123
42.93243,-78.76724
42.95089,-78.82122
42.93245,-78.76703
42.95086,-78.82123
42.93247,-78.76680
42.95083,-78.82121
42.93248,-78.76656
42.95080,-78.82121
42.93249,-78.76631
42.95078,-78.82123
42.93250,-78.76605
42.95080,-78.82124
42.93251,-78.76579
42.95082,-78.82125
42.93247,-78.76553
42.95083,-78.82123
42.93245,-78.76526
42.95086,-78.82127
42.93241,-78.76499
42.95088,-78.82126
42.93234,-78.76471
42.95089,-78.82125
42.93226,-78.76443
42.95091,-78.82123
42.93217,-78.76416
42.95090,-78.82125
42.93205,-78.76389
42.95089,-78.82129
42.93192,-78.76361
42.95090,-78.82132
42.93178,-78.76336
42.95087,-78.82134
42.93163,-78.76311
42.95086,-78.82138
42.93148,-78.76287
42.95085,-78.82133
42.93133,-78.76264
42.95087,-78.82134
42.93118,-78.76240
42.95089,-78.82135
42.93102,-78.76216
42.95088,-78.82138
42.93087,-78.76192
42.95089,-78.82140
42.93072,-78.76167
42.95092,-78.82146
42.93059,-78.76142
42.95086,-78.82143
42.93047,-78.76117
42.95087,-78.82139
42.93036,-78.76090
42.95089,-78.82137
42.93027,-78.76062
42.95086,-78.82136
42.93020,-78.76032
42.95089,-78.82139
42.93014,-78.76001
42.95090,-78.82135
42.93009,-78.75970
42.95090,-78.82133
42.93006,-78.75938
42.95092,-78.82137
42.93005,-78.75905
42.95090,-78.82140
42.93006,-78.75871
42.95087,-78.82137
42.93006,-78.75837
42.95088,-78.82135
42.93006,-78.75803
42.95094,-78.82130
42.93007,-78.75770
42.95092,-78.82131
42.93007,-78.75736
42.95094,-78.82129
42.93007,-78.75702
42.95096,-78.82127
42.93008,-78.75668
42.95095,-78.82125
42.93008,-78.75634
42.95094,-78.82127
42.93007,-78.75599
42.95093,-78.82129
42.93008,-78.75564
42.95094,-78.82132
42.93007,-78.75529
42.95094,-78.82134
42.93008,-78.75494
42.95095,-78.82134
42.93008,-78.75459
42.95093,-78.82136
42.93008,-78.75423
42.95095,-78.82135
42.93008,-78.75388
42.95093,-78.82136
42.93009,-78.75354
42.95095,-78.82134
42.93010,-78.75320
42.95095,-78.82130
42.93010,-78.75285
42.95094,-78.82133
42.93010,-78.75250
42.95092,-78.82132
42.93010,-78.75216
42.95090,-78.82130
42.93011,-78.75182
42.95089,-78.82127
42.93011,-78.75148
42.95089,-78.82124
42.93011,-78.75113
42.95087,-78.82123
42.93011,-78.75078
42.95088,-78.82126
42.93011,-78.75042
42.95088,-78.82129
42.93011,-78.75006
42.95091,-78.82130
42.93011,-78.74971
42.95093,-78.82129
42.93009,-78.74935
42.95096,-78.82129
42.93009,-78.74900
42.95097,-78.82128
42.93008,-78.74865
42.95095,-78.82128
42.93008,-78.74831
42.95093,-78.82128
42.93007,-78.74796
42.95091,-78.82128
42.93005,-78.74761
42.95089,-78.82129
42.93002,-78.74726
42.95091,-78.82129
42.92997,-78.74692
42.95091,-78.82131
42.92992,-78.74658
42.95092,-78.82133
42.92986,-78.74625
42.95095,-78.82132
42.92979,-78.74592
42.95098,-78.82130
42.92972,-78.74560
42.95099,-78.82129
42.92963,-78.74529
42.95098,-78.82132
42.92954,-78.74499
42.95096,-78.82133
42.92944,-78.74468
42.95098,-78.82131
42.92934,-78.74438
42.95096,-78.82132
42.92923,-78.74408
42.95094,-78.82130
42.92913,-78.74378
42.95097,-78.82134
42.92902,-78.74348
42.95098,-78.82135
42.92891,-78.74317
42.95096,-78.82135
42.92881,-78.74287
42.95098,-78.82133
42.92870,-78.74257
42.95096,-78.82135
42.92860,-78.74230
42.95095,-78.82137
42.92850,-78.74205
42.95097,-78.82137
42.92842,-78.74182
42.95095,-78.82136
42.92836,-78.74158
42.95093,-78.82135
42.92833,-78.74135
42.95094,-78.82133
42.92833,-78.74110
42.95095,-78.82129
42.92836,-78.74086
42.95093,-78.82129
42.92842,-78.74064
42.95091,-78.82128
42.92849,-78.74041
42.95093,-78.82129
42.92861,-78.74021
42.95094,-78.82133
42.92874,-78.74004
42.95095,-78.82130
42.92887,-78.73991
42.95094,-78.82132
42.92902,-78.73979
42.95088,-78.82136
42.92916,-78.73969
42.95084,-78.82139
42.92929,-78.73959
42.95084,-78.82137
42.92940,-78.73951
42.95084,-78.82132
42.92950,-78.73942
42.95082,-78.82136
42.92959,-78.73935
42.95083,-78.82133
42.92966,-78.73928
42.95084,-78.82129
42.92972,-78.73924
42.95083,-78.82132
42.92975,-78.73922
42.95081,-78.82137
42.92977,-78.73920
42.95083,-78.82135
42.92978,-78.73916
42.95084,-78.82133
42.92981,-78.73913
42.95084,-78.82135
42.92985,-78.73910
42.95081,-78.82135
42.92990,-78.73905
42.95085,-78.82132
42.92997,-78.73902
42.95088,-78.82129
42.93003,-78.73896
42.95090,-78.82130
42.93011,-78.73890
42.95090,-78.82127
42.93020,-78.73883
42.95090,-78.82125
42.93030,-78.73874
42.95088,-78.82125
42.93039,-78.73865
42.95090,-78.82123
42.93050,-78.73853
42.95092,-78.82121
42.93060,-78.73841
42.95094,-78.82120
42.93069,-78.73826
42.95096,-78.82118
42.93078,-78.73811
42.95097,-78.82116
42.93086,-78.73795
42.95096,-78.82118
42.93093,-78.73778
42.95098,-78.82115
42.93099,-78.73761
42.95100,-78.82112
42.93106,-78.73744
42.95101,-78.82110
42.93111,-78.73728
42.95098,-78.82113
42.93117,-78.73712
42.95095,-78.82117
42.93120,-78.73696
42.95096,-78.82116
42.93119,-78.73681
42.95094,-78.82116
42.93117,-78.73666
42.95095,-78.82119
42.93113,-78.73653
42.95095,-78.82122
42.93109,-78.73637
42.95093,-78.82123
42.93106,-78.73622
42.95092,-78.82126
42.93103,-78.73606
42.95091,-78.82129
42.93102,-78.73590
42.95092,-78.82127
42.93102,-78.73574
42.95094,-78.82127
42.93103,-78.73558
42.95093,-78.82129
42.93106,-78.73541
42.95094,-78.82127
42.93109,-78.73525
42.95095,-78.82123
42.93112,-78.73509
42.95096,-78.82122
42.93115,-78.73493
42.95095,-78.82119
42.93119,-78.73477
42.95095,-78.82116
42.93122,-78.73461
42.95096,-78.82114
42.93125,-78.73446
42.95098,-78.82117
42.93128,-78.73431
42.95098,-78.82119
42.93131,-78.73415
42.95098,-78.82122
42.93134,-78.73401
42.95098,-78.82125
42.93137,-78.73387
42.95098,-78.82122
42.93140,-78.73371
42.95099,-78.82119
42.93144,-78.73357
42.95097,-78.82120
42.93147,-78.73342
42.95095,-78.82120
42.93150,-78.73326
42.95089,-78.82123
42.93151,-78.73311
42.95091,-78.82121
42.93154,-78.73294
42.95093,-78.82122
42.93158,-78.73278
42.95092,-78.82126
42.93161,-78.73262
42.95091,-78.82129
42.93164,-78.73246
42.95090,-78.82133
42.93168,-78.73231
42.95088,-78.82136
42.93171,-78.73216
42.95091,-78.82136
42.93173,-78.73200
42.95090,-78.82139
42.93176,-78.73184
42.95093,-78.82139
42.93180,-78.73169
42.95096,-78.82138
42.93183,-78.73154
42.95099,-78.82137
42.93185,-78.73139
42.95097,-78.82135
42.93188,-78.73123
42.95095,-78.82134
42.93190,-78.73108
42.95093,-78.82133
42.93194,-78.73094
42.95090,-78.82133
42.93198,-78.73081
42.95090,-78.82137
42.93200,-78.73067
42.95092,-78.82137
42.93202,-78.73056
42.95094,-78.82135
42.93210,-78.73048
42.95093,-78.82133
42.93213,-78.73039
42.95094,-78.82130
42.93216,-78.73032
42.95093,-78.82127
42.93218,-78.73026
42.95094,-78.82126
42.93220,-78.73019
42.95094,-78.82123
42.93223,-78.73011
42.95094,-78.82126
42.93226,-78.73004
42.95091,-78.82127
42.93228,-78.72997
42.95091,-78.82131
42.93229,-78.72990
42.95091,-78.82134
42.93231,-78.72982
42.95092,-78.82131
42.93234,-78.72974
42.95090,-78.82130
42.93235,-78.72966
42.95089,-78.82127
42.93237,-78.72959
42.95087,-78.82128
42.93238,-78.72956
42.95088,-78.82126
42.93238,-78.72953
42.95090,-78.82127
42.93239,-78.72950
42.95091,-78.82130
42.93241,-78.72946
42.95096,-78.82131
42.93242,-78.72942
42.95098,-78.82131
42.93243,-78.72936
42.95100,-78.82133
42.93245,-78.72930
42.95095,-78.82134
42.93246,-78.72923
42.95097,-78.82133
42.93248,-78.72918
42.95099,-78.82131
42.93250,-78.72915
42.95100,-78.82131
42.93251,-78.72908
42.95099,-78.82134
42.93253,-78.72905
42.95096,-78.82135
42.93266,-78.72915
42.95100,-78.82133
42.93267,-78.72917
42.95099,-78.82131
42.93274,-78.72920
42.95097,-78.82131
42.93277,-78.72923
42.95096,-78.82129
42.93281,-78.72926
42.95094,-78.82130
42.93285,-78.72929
42.95097,-78.82131
42.93289,-78.72931
42.95099,-78.82129
42.93294,-78.72931
42.95101,-78.82130
42.93298,-78.72933
42.95103,-78.82128
42.93303,-78.72936
42.95104,-78.82127
42.93307,-78.72938
42.95102,-78.82129
42.93309,-78.72939
42.95100,-78.82130
42.93312,-78.72941
42.95098,-78.82131
42.93314,-78.72942
42.95099,-78.82134
42.93315,-78.72944
42.95099,-78.82136
42.93311,-78.72961
42.95103,-78.82134
42.93309,-78.72968
42.95101,-78.82134
42.93307,-78.72975
42.95104,-78.82133
42.93305,-78.72982
42.95100,-78.82133
42.93302,-78.72991
42.95098,-78.82133
42.93299,-78.72999
42.95098,-78.82130
42.93296,-78.73007
42.95098,-78.82134
42.93293,-78.73016
42.95100,-78.82132
42.93291,-78.73023
42.95100,-78.82134
42.93289,-78.73029
42.95101,-78.82133
42.93288,-78.73033
42.95099,-78.82135
42.93286,-78.73037
42.95100,-78.82135
42.93285,-78.73040
42.95099,-78.82137
42.93284,-78.73044
42.95097,-78.82138
42.93282,-78.73050
42.95096,-78.82135
42.93280,-78.73057
42.95093,-78.82135
42.93278,-78.73065
42.95092,-78.82133
42.93276,-78.73072
42.95092,-78.82130
42.93274,-78.73079
42.95089,-78.82129
42.93271,-78.73086
42.95088,-78.82128
42.93269,-78.73092
42.95086,-78.82129
42.93267,-78.73098
42.95088,-78.82127
42.93266,-78.73103
42.95090,-78.82125
42.93264,-78.73108
42.95089,-78.82122
42.93263,-78.73113
42.95091,-78.82118
42.93262,-78.73117
42.95088,-78.82121
42.93260,-78.73122
42.95090,-78.82122
42.93259,-78.73126
42.95090,-78.82125
42.93259,-78.73130
42.95092,-78.82122
42.93258,-78.73134
42.95097,-78.82119
42.93257,-78.73137
42.95095,-78.82121
42.93256,-78.73140
42.95092,-78.82124
42.93255,-78.73142
42.95091,-78.82127
42.93241,-78.73134
42.95089,-78.82129
42.93237,-78.73131
42.95088,-78.82131
42.93233,-78.73129
42.95085,-78.82131
42.93229,-78.73127
42.95085,-78.82133
42.93226,-78.73124
42.95083,-78.82139
42.93222,-78.73122
42.95085,-78.82143
42.93218,-78.73120
42.95085,-78.82145
42.93216,-78.73120
42.95085,-78.82147
42.93214,-78.73118
42.95088,-78.82146
42.93212,-78.73116
42.95087,-78.82141
42.93210,-78.73115
42.95089,-78.82141
42.93211,-78.73102
42.95086,-78.82140
42.93213,-78.73097
42.95084,-78.82140
42.93214,-78.73091
42.95086,-78.82141
42.93215,-78.73086
42.95088,-78.82140
42.93216,-78.73080
42.95090,-78.82139
42.93217,-78.73075
42.95090,-78.82141
42.93218,-78.73070
42.95092,-78.82142
42.93219,-78.73066
42.95091,-78.82145
42.93219,-78.73060
42.95093,-78.82147
42.93221,-78.73055
42.95091,-78.82145
42.93221,-78.73048
42.95090,-78.82142
42.93223,-78.73040
42.95094,-78.82140
42.93224,-78.73035
42.95094,-78.82137
42.93225,-78.73028
42.95098,-78.82138
42.93226,-78.73023
42.95096,-78.82140
42.93227,-78.73017
42.95093,-78.82140
42.93228,-78.73012
42.95093,-78.82137
42.93230,-78.73007
42.95091,-78.82135
42.93231,-78.73002
42.95093,-78.82134
42.93233,-78.72999
42.95095,-78.82135
42.93244,-78.73002
42.95097,-78.82135
42.93248,-78.73005
42.95097,-78.82132
42.93253,-78.73005
42.95098,-78.82129
42.93257,-78.73008
42.95098,-78.82129
42.93261,-78.73010
42.95098,-78.82129
42.93263,-78.73011
42.95095,-78.82127
42.93261,-78.73011
42.95096,-78.82124
42.93258,-78.73009
42.95099,-78.82126
42.93261,-78.73010
42.95099,-78.82126
42.93261,-78.73021
42.95096,-78.82130
42.93261,-78.73025
42.95093,-78.82131
42.93262,-78.73027
42.95096,-78.82129
42.93261,-78.73030
42.95098,-78.82129
42.93263,-78.73032
42.95096,-78.82131
42.93265,-78.73032
42.95097,-78.82133
42.93266,-78.73033
42.95094,-78.82134
42.93269,-78.73035
42.95093,-78.82137
42.93271,-78.73036
42.95095,-78.82140
42.93274,-78.73039
42.95095,-78.82138
42.93275,-78.73044
42.95093,-78.82135
42.93276,-78.73046
42.95091,-78.82135
42.93277,-78.73049
42.95091,-78.82131
42.93279,-78.73053
42.95088,-78.82131
42.93279,-78.73057
42.95086,-78.82131
42.93279,-78.73059
42.95086,-78.82133
42.93278,-78.73063
42.95088,-78.82134
42.93279,-78.73067
42.95090,-78.82137
42.93278,-78.73070
42.95091,-78.82140
42.93278,-78.73073
42.95089,-78.82140
42.93277,-78.73078
42.95088,-78.82142
42.93277,-78.73081
42.95087,-78.82140
42.93276,-78.73084
42.95089,-78.82138
42.93276,-78.73087
42.95089,-78.82135
42.93278,-78.73088
42.95091,-78.82135
42.93280,-78.73089
42.95091,-78.82137
42.93283,-78.73092
42.95090,-78.82136
42.93285,-78.73094
42.95089,-78.82138
42.93288,-78.73095
42.95090,-78.82135
42.93290,-78.73096
42.95088,-78.82134
42.93293,-78.73098
42.95086,-78.82132
42.93296,-78.73099
42.95088,-78.82132
42.93298,-78.73101
42.95090,-78.82131
42.93300,-78.73102
42.95092,-78.82133
42.93302,-78.73103
42.95094,-78.82130
42.93303,-78.73105
42.95096,-78.82130
42.93304,-78.73108
42.95094,-78.82128
42.93306,-78.73108
42.95092,-78.82127
42.93308,-78.73109
42.95095,-78.82129
42.93310,-78.73112
42.95096,-78.82130
42.93315,-78.73112
42.95095,-78.82128
42.93318,-78.73114
42.95094,-78.82133
42.93320,-78.73115
42.95093,-78.82135
42.93322,-78.73117
42.95090,-78.82133
42.93324,-78.73119
42.95092,-78.82131
42.93325,-78.73120
42.95095,-78.82132
42.93327,-78.73121
42.95097,-78.82134
42.93330,-78.73121
42.95098,-78.82138
42.93331,-78.73124
42.95098,-78.82141
42.93333,-78.73125
42.95095,-78.82139
42.93335,-78.73125
42.95094,-78.82137
42.93339,-78.73125
42.95091,-78.82130
42.93340,-78.73126
42.95094,-78.82129
42.93343,-78.73128
42.95095,-78.82129
42.93345,-78.73128
42.95097,-78.82130
42.93348,-78.73130
42.95096,-78.82131
42.93350,-78.73130
42.95097,-78.82135
42.93351,-78.73129
42.95096,-78.82138
42.93354,-78.73130
42.95096,-78.82135
42.93353,-78.73133
42.95095,-78.82133
42.93355,-78.73137
42.95093,-78.82133
42.93356,-78.73142
42.95091,-78.82133
42.93357,-78.73141
42.95089,-78.82133
42.93359,-78.73137
42.95089,-78.82136
42.93361,-78.73139
42.95088,-78.82135
42.93365,-78.73140
42.95091,-78.82134
42.93367,-78.73139
42.95091,-78.82132
42.93369,-78.73139
42.95094,-78.82130
42.93367,-78.73137
42.95092,-78.82128
42.93365,-78.73137
42.95094,-78.82126
42.93365,-78.73135
42.95096,-78.82124
42.93367,-78.73135
42.95098,-78.82124
42.93396,-78.73184
42.95099,-78.82127
42.93393,-78.73183
42.95097,-78.82128
42.93394,-78.73187
42.95096,-78.82130
42.93402,-78.73190
42.95094,-78.82132
42.93401,-78.73194
42.95094,-78.82134
42.93401,-78.73197
42.95091,-78.82133
42.93399,-78.73200
42.95088,-78.82131
42.93399,-78.73203
42.95088,-78.82128
42.93400,-78.73206
42.95089,-78.82125
42.93399,-78.73207
42.95090,-78.82123
42.93405,-78.73205
42.95092,-78.82124
42.93411,-78.73211
42.95094,-78.82127
42.93416,-78.73214
42.95093,-78.82129
42.93418,-78.73212
42.95092,-78.82131
42.93417,-78.73211
42.95096,-78.82128
42.93416,-78.73210
42.95098,-78.82128
42.93416,-78.73209
42.95095,-78.82126
42.93415,-78.73207
42.95094,-78.82129
42.93417,-78.73205
42.95096,-78.82130
42.93419,-78.73204
42.95098,-78.82134
42.93421,-78.73207
42.95095,-78.82134
42.93419,-78.73205
42.95094,-78.82130
42.93421,-78.73206
42.95097,-78.82132
42.93419,-78.73208
42.95099,-78.82134
42.93418,-78.73205
42.95097,-78.82136
42.93420,-78.73205
42.95094,-78.82136
42.93422,-78.73204
42.95094,-78.82139
42.93420,-78.73205
42.95094,-78.82141
42.93422,-78.73204
42.95094,-78.82138
42.93424,-78.73204
42.95095,-78.82135
42.93426,-78.73206
42.95095,-78.82132
42.93427,-78.73208
42.95096,-78.82129
42.93424,-78.73207
42.95098,-78.82129
42.93423,-78.73205
42.95096,-78.82129
42.93425,-78.73204
42.95095,-78.82131
42.93428,-78.73203
42.95094,-78.82128
42.93430,-78.73202
42.95094,-78.82125
42.93432,-78.73202
42.95094,-78.82125
42.93434,-78.73202
42.95092,-78.82130
42.93437,-78.73203
42.95090,-78.82134
42.93443,-78.73204
42.95088,-78.82136
42.93445,-78.73206
42.95088,-78.82133
42.93447,-78.73207
42.95087,-78.82137
42.93444,-78.73207
42.95089,-78.82138
42.93441,-78.73207
42.95087,-78.82137
42.93439,-78.73207
42.95087,-78.82133
42.93438,-78.73205
42.95088,-78.82131
42.93436,-78.73202
42.95091,-78.82131
42.93433,-78.73199
42.95092,-78.82129
42.93432,-78.73196
42.95092,-78.82126
42.93433,-78.73201
42.95093,-78.82124
42.93437,-78.73206
42.95090,-78.82125
42.93436,-78.73209
42.95088,-78.82124
42.93439,-78.73212
42.95089,-78.82127
42.93441,-78.73214
42.95089,-78.82129
42.93442,-78.73216
42.95091,-78.82131
42.93440,-78.73217
42.95091,-78.82134
42.93437,-78.73214
42.95092,-78.82137
42.93434,-78.73212
42.95090,-78.82137
42.93432,-78.73211
42.95089,-78.82134
42.93431,-78.73208
42.95089,-78.82132
42.93429,-78.73205
42.95087,-78.82131
42.93427,-78.73204
