time,longitude,latitude,altitude (ft)
2020/10/23 20:11:33+00,-78.804077,42.991168,181.188431
2020/10/23 20:11:34+00,-78.804067,42.99118,181.189667
2020/10/23 20:11:35+00,-78.804057,42.991193,181.190903
2020/10/23 20:11:36+00,-78.804047,42.991206,181.192123
2020/10/23 20:11:37+00,-78.804037,42.991219,181.193329
2020/10/23 20:11:38+00,-78.804027,42.991233,181.194565
2020/10/23 20:11:39+00,-78.804017,42.991246,181.195831
2020/10/23 20:11:40+00,-78.804007,42.99126,181.197128
2020/10/23 20:11:41+00,-78.803998,42.991274,181.198471
2020/10/23 20:11:42+00,-78.803988,42.991288,181.199829
2020/10/23 20:11:43+00,-78.803978,42.991302,181.201126
2020/10/23 20:11:44+00,-78.803968,42.991315,181.202347
2020/10/23 20:11:45+00,-78.803958,42.991329,181.203415
2020/10/23 20:11:46+00,-78.803949,42.991343,181.204285
2020/10/23 20:11:47+00,-78.80394,42.991356,181.204895
2020/10/23 20:11:48+00,-78.803931,42.991369,181.205215
2020/10/23 20:11:49+00,-78.803922,42.991382,181.2052
2020/10/23 20:11:50+00,-78.803914,42.991395,181.204895
2020/10/23 20:11:51+00,-78.803906,42.991407,181.2043
2020/10/23 20:11:52+00,-78.803898,42.991419,181.203476
2020/10/23 20:11:53+00,-78.80389,42.991431,181.202484
2020/10/23 20:11:54+00,-78.803882,42.991443,181.201385
2020/10/23 20:11:55+00,-78.803875,42.991454,181.200256
2020/10/23 20:11:56+00,-78.803867,42.991465,181.199158
2020/10/23 20:11:57+00,-78.80386,42.991476,181.198151
2020/10/23 20:11:58+00,-78.803853,42.991487,181.197281
2020/10/23 20:11:59+00,-78.803846,42.991497,181.196579
2020/10/23 20:12:00+00,-78.803838,42.991508,181.196045
2020/10/23 20:12:01+00,-78.803831,42.991518,181.195694
2020/10/23 20:12:02+00,-78.803824,42.991528,181.195526
2020/10/23 20:12:03+00,-78.803817,42.991538,181.195557
2020/10/23 20:12:04+00,-78.80381,42.991547,181.195755
2020/10/23 20:12:05+00,-78.803803,42.991557,181.196121
2020/10/23 20:12:06+00,-78.803796,42.991566,181.19664
2020/10/23 20:12:07+00,-78.803789,42.991576,181.197281
2020/10/23 20:12:08+00,-78.803783,42.991585,181.197998
2020/10/23 20:12:09+00,-78.803776,42.991594,181.198776
2020/10/23 20:12:10+00,-78.80377,42.991603,181.199554
2020/10/23 20:12:11+00,-78.803764,42.991612,181.200333
2020/10/23 20:12:12+00,-78.803758,42.991621,181.20108
2020/10/23 20:12:13+00,-78.803753,42.99163,181.201828
2020/10/23 20:12:14+00,-78.803747,42.991639,181.202576
2020/10/23 20:12:15+00,-78.803742,42.991647,181.203323
2020/10/23 20:12:16+00,-78.803737,42.991656,181.204071
2020/10/23 20:12:17+00,-78.803732,42.991664,181.204773
2020/10/23 20:12:18+00,-78.803728,42.991673,181.205383
2020/10/23 20:12:19+00,-78.803724,42.991682,181.205841
2020/10/23 20:12:20+00,-78.80372,42.99169,181.206131
2020/10/23 20:12:21+00,-78.803716,42.991699,181.206207
2020/10/23 20:12:22+00,-78.803713,42.991709,181.206055
2020/10/23 20:12:23+00,-78.80371,42.991718,181.205627
2020/10/23 20:12:24+00,-78.803707,42.991728,181.204956
2020/10/23 20:12:25+00,-78.803705,42.991737,181.20401
2020/10/23 20:12:26+00,-78.803702,42.991747,181.20285
2020/10/23 20:12:27+00,-78.8037,42.991758,181.201462
2020/10/23 20:12:28+00,-78.803698,42.991768,181.199905
2020/10/23 20:12:29+00,-78.803695,42.991779,181.198166
2020/10/23 20:12:30+00,-78.803693,42.99179,181.19632
2020/10/23 20:12:31+00,-78.803691,42.991801,181.194382
2020/10/23 20:12:32+00,-78.803688,42.991813,181.192459
2020/10/23 20:12:33+00,-78.803685,42.991824,181.190628
2020/10/23 20:12:34+00,-78.803681,42.991836,181.189011
2020/10/23 20:12:35+00,-78.803678,42.991848,181.187683
2020/10/23 20:12:36+00,-78.803673,42.991861,181.186722
2020/10/23 20:12:37+00,-78.803668,42.991873,181.186142
2020/10/23 20:12:38+00,-78.803663,42.991886,181.185989
2020/10/23 20:12:39+00,-78.803656,42.991898,181.186264
2020/10/23 20:12:40+00,-78.803649,42.991911,181.186951
2020/10/23 20:12:41+00,-78.803642,42.991924,181.188065
2020/10/23 20:12:42+00,-78.803634,42.991937,181.189529
2020/10/23 20:12:43+00,-78.803625,42.991949,181.191345
2020/10/23 20:12:44+00,-78.803616,42.991962,181.193405
2020/10/23 20:12:45+00,-78.803606,42.991975,181.195618
2020/10/23 20:12:46+00,-78.803596,42.991988,181.197876
2020/10/23 20:12:47+00,-78.803586,42.992,181.200012
2020/10/23 20:12:48+00,-78.803575,42.992013,181.20192
2020/10/23 20:12:49+00,-78.803565,42.992026,181.203461
2020/10/23 20:12:50+00,-78.803554,42.992039,181.204575
2020/10/23 20:12:51+00,-78.803544,42.992052,181.205261
2020/10/23 20:12:52+00,-78.803534,42.992065,181.205521
2020/10/23 20:12:53+00,-78.803524,42.992078,181.205414
2020/10/23 20:12:54+00,-78.803514,42.992091,181.205002
2020/10/23 20:12:55+00,-78.803504,42.992105,181.204346
2020/10/23 20:12:56+00,-78.803494,42.992119,181.203476
2020/10/23 20:12:57+00,-78.803484,42.992132,181.202438
2020/10/23 20:12:58+00,-78.803475,42.992146,181.201263
2020/10/23 20:12:59+00,-78.803466,42.99216,181.200043
2020/10/23 20:13:00+00,-78.803456,42.992175,181.198837
2020/10/23 20:13:01+00,-78.803447,42.992189,181.197739
2020/10/23 20:13:02+00,-78.803438,42.992203,181.196777
2020/10/23 20:13:03+00,-78.803428,42.992217,181.195984
2020/10/23 20:13:04+00,-78.803419,42.992232,181.195419
2020/10/23 20:13:05+00,-78.80341,42.992246,181.195084
2020/10/23 20:13:06+00,-78.8034,42.992261,181.194977
2020/10/23 20:13:07+00,-78.803391,42.992275,181.195114
2020/10/23 20:13:08+00,-78.803382,42.992289,181.19548
2020/10/23 20:13:09+00,-78.803372,42.992303,181.19606
2020/10/23 20:13:10+00,-78.803363,42.992317,181.196793
2020/10/23 20:13:11+00,-78.803354,42.992331,181.197632
2020/10/23 20:13:12+00,-78.803345,42.992345,181.198502
2020/10/23 20:13:13+00,-78.803337,42.992359,181.199371
2020/10/23 20:13:14+00,-78.803328,42.992373,181.20018
2020/10/23 20:13:15+00,-78.80332,42.992386,181.200882
2020/10/23 20:13:16+00,-78.803313,42.992399,181.201447
2020/10/23 20:13:17+00,-78.803305,42.992412,181.201843
2020/10/23 20:13:18+00,-78.803298,42.992425,181.202072
2020/10/23 20:13:19+00,-78.803292,42.992438,181.202133
2020/10/23 20:13:20+00,-78.803286,42.99245,181.202042
2020/10/23 20:13:21+00,-78.803281,42.992462,181.201782
2020/10/23 20:13:22+00,-78.803275,42.992474,181.201324
2020/10/23 20:13:23+00,-78.803271,42.992486,181.200638
2020/10/23 20:13:24+00,-78.803266,42.992498,181.199722
2020/10/23 20:13:25+00,-78.803262,42.992509,181.198624
2020/10/23 20:13:26+00,-78.803258,42.99252,181.197388
2020/10/23 20:13:27+00,-78.803254,42.992531,181.196106
2020/10/23 20:13:28+00,-78.80325,42.992541,181.19487
2020/10/23 20:13:29+00,-78.803246,42.992552,181.193726
2020/10/23 20:13:30+00,-78.803242,42.992562,181.192749
2020/10/23 20:13:31+00,-78.803238,42.992573,181.192001
2020/10/23 20:13:32+00,-78.803234,42.992583,181.191498
2020/10/23 20:13:33+00,-78.803229,42.992593,181.191254
2020/10/23 20:13:34+00,-78.803224,42.992603,181.191254
2020/10/23 20:13:35+00,-78.803219,42.992613,181.191483
2020/10/23 20:13:36+00,-78.803214,42.992623,181.191849
2020/10/23 20:13:37+00,-78.803208,42.992633,181.192276
2020/10/23 20:13:38+00,-78.803202,42.992643,181.192673
2020/10/23 20:13:39+00,-78.803196,42.992653,181.192947
2020/10/23 20:13:40+00,-78.80319,42.992663,181.193008
2020/10/23 20:13:41+00,-78.803184,42.992673,181.19281
2020/10/23 20:13:42+00,-78.803178,42.992683,181.192368
2020/10/23 20:13:43+00,-78.803172,42.992694,181.191742
2020/10/23 20:13:44+00,-78.803166,42.992704,181.19101
2020/10/23 20:13:45+00,-78.80316,42.992715,181.190262
2020/10/23 20:13:46+00,-78.803153,42.992726,181.18959
2020/10/23 20:13:47+00,-78.803146,42.992736,181.189072
2020/10/23 20:13:48+00,-78.80314,42.992747,181.188736
2020/10/23 20:13:49+00,-78.803133,42.992758,181.188629
2020/10/23 20:13:50+00,-78.803126,42.992769,181.188828
2020/10/23 20:13:51+00,-78.803119,42.99278,181.189407
2020/10/23 20:13:52+00,-78.803112,42.992791,181.190445
2020/10/23 20:13:53+00,-78.803105,42.992802,181.192078
2020/10/23 20:13:54+00,-78.803098,42.992814,181.194443
2020/10/23 20:13:55+00,-78.803091,42.992826,181.197678
2020/10/23 20:13:56+00,-78.803083,42.992838,181.201996
2020/10/23 20:13:57+00,-78.803076,42.99285,181.207626
2020/10/23 20:13:58+00,-78.803069,42.992862,181.214828
2020/10/23 20:13:59+00,-78.803062,42.992874,181.223953
2020/10/23 20:14:00+00,-78.803055,42.992887,181.235291
2020/10/23 20:14:01+00,-78.803048,42.992899,181.249176
2020/10/23 20:14:02+00,-78.80304,42.992912,181.265884
2020/10/23 20:14:03+00,-78.803032,42.992924,181.285538
2020/10/23 20:14:04+00,-78.803024,42.992937,181.308197
2020/10/23 20:14:05+00,-78.803016,42.992949,181.333771
2020/10/23 20:14:06+00,-78.803007,42.992961,181.362061
2020/10/23 20:14:07+00,-78.802998,42.992973,181.392792
2020/10/23 20:14:08+00,-78.802989,42.992985,181.425583
2020/10/23 20:14:09+00,-78.802979,42.992997,181.459991
2020/10/23 20:14:10+00,-78.802969,42.993008,181.495438
2020/10/23 20:14:11+00,-78.80296,42.993019,181.531219
2020/10/23 20:14:12+00,-78.80295,42.99303,181.566528
2020/10/23 20:14:13+00,-78.802941,42.99304,181.600418
2020/10/23 20:14:14+00,-78.802931,42.99305,181.631943
2020/10/23 20:14:15+00,-78.802922,42.99306,181.660202
2020/10/23 20:14:16+00,-78.802914,42.99307,181.684326
2020/10/23 20:14:17+00,-78.802905,42.99308,181.703552
2020/10/23 20:14:18+00,-78.802898,42.993089,181.717285
2020/10/23 20:14:19+00,-78.80289,42.993098,181.725082
2020/10/23 20:14:20+00,-78.802883,42.993107,181.726746
2020/10/23 20:14:21+00,-78.802876,42.993116,181.722244
2020/10/23 20:14:22+00,-78.802869,42.993125,181.711761
2020/10/23 20:14:23+00,-78.802863,42.993133,181.695663
2020/10/23 20:14:24+00,-78.802856,42.993141,181.674469
2020/10/23 20:14:25+00,-78.80285,42.99315,181.648987
2020/10/23 20:14:26+00,-78.802844,42.993158,181.620255
2020/10/23 20:14:27+00,-78.802837,42.993166,181.589691
2020/10/23 20:14:28+00,-78.802831,42.993173,181.558975
2020/10/23 20:14:29+00,-78.802825,42.993181,181.529785
2020/10/23 20:14:30+00,-78.802819,42.993188,181.503479
2020/10/23 20:14:31+00,-78.802814,42.993195,181.480789
2020/10/23 20:14:32+00,-78.802808,42.993202,181.461975
2020/10/23 20:14:33+00,-78.802803,42.993209,181.447372
2020/10/23 20:14:34+00,-78.802798,42.993215,181.437561
2020/10/23 20:14:35+00,-78.802793,42.993222,181.433136
2020/10/23 20:14:36+00,-78.802789,42.993228,181.434601
2020/10/23 20:14:37+00,-78.802785,42.993234,181.442062
2020/10/23 20:14:38+00,-78.802782,42.99324,181.455063
2020/10/23 20:14:39+00,-78.802779,42.993246,181.47287
2020/10/23 20:14:40+00,-78.802776,42.993253,181.49472
2020/10/23 20:14:41+00,-78.802774,42.993259,181.519928
2020/10/23 20:14:42+00,-78.802772,42.993265,181.547638
2020/10/23 20:14:43+00,-78.80277,42.993272,181.576889
2020/10/23 20:14:44+00,-78.802769,42.993279,181.606628
2020/10/23 20:14:45+00,-78.802769,42.993285,181.635941
2020/10/23 20:14:46+00,-78.802768,42.993293,181.664062
2020/10/23 20:14:47+00,-78.802768,42.9933,181.690399
2020/10/23 20:14:48+00,-78.802768,42.993308,181.714508
2020/10/23 20:14:49+00,-78.802768,42.993316,181.736145
2020/10/23 20:14:50+00,-78.802769,42.993324,181.755219
2020/10/23 20:14:51+00,-78.802769,42.993333,181.77182
2020/10/23 20:14:52+00,-78.80277,42.993342,181.786179
2020/10/23 20:14:53+00,-78.80277,42.993351,181.798645
2020/10/23 20:14:54+00,-78.80277,42.993361,181.809555
2020/10/23 20:14:55+00,-78.802769,42.993371,181.81926
2020/10/23 20:14:56+00,-78.802769,42.993382,181.827942
2020/10/23 20:14:57+00,-78.802768,42.993393,181.83551
2020/10/23 20:14:58+00,-78.802766,42.993405,181.841599
2020/10/23 20:14:59+00,-78.802764,42.993417,181.845856
2020/10/23 20:15:00+00,-78.802762,42.99343,181.84816
2020/10/23 20:15:01+00,-78.802759,42.993443,181.848602
2020/10/23 20:15:02+00,-78.802756,42.993456,181.847244
2020/10/23 20:15:03+00,-78.802752,42.99347,181.84407
2020/10/23 20:15:04+00,-78.802748,42.993484,181.839035
2020/10/23 20:15:05+00,-78.802744,42.993499,181.832169
2020/10/23 20:15:06+00,-78.802739,42.993514,181.823563
2020/10/23 20:15:07+00,-78.802734,42.993529,181.813385
2020/10/23 20:15:08+00,-78.802728,42.993544,181.801834
2020/10/23 20:15:09+00,-78.802722,42.99356,181.789169
2020/10/23 20:15:10+00,-78.802716,42.993576,181.775696
2020/10/23 20:15:11+00,-78.80271,42.993592,181.761749
2020/10/23 20:15:12+00,-78.802703,42.993608,181.74765
2020/10/23 20:15:13+00,-78.802697,42.993624,181.733704
2020/10/23 20:15:14+00,-78.80269,42.99364,181.720184
2020/10/23 20:15:15+00,-78.802683,42.993656,181.70726
2020/10/23 20:15:16+00,-78.802676,42.993673,181.695068
2020/10/23 20:15:17+00,-78.802669,42.993689,181.683685
2020/10/23 20:15:18+00,-78.802662,42.993705,181.673111
2020/10/23 20:15:19+00,-78.802655,42.993722,181.66333
2020/10/23 20:15:20+00,-78.802647,42.993738,181.654297
2020/10/23 20:15:21+00,-78.80264,42.993754,181.645935
2020/10/23 20:15:22+00,-78.802632,42.99377,181.638123
2020/10/23 20:15:23+00,-78.802624,42.993786,181.630753
2020/10/23 20:15:24+00,-78.802616,42.993801,181.623734
2020/10/23 20:15:25+00,-78.802608,42.993817,181.616959
2020/10/23 20:15:26+00,-78.8026,42.993832,181.610352
2020/10/23 20:15:27+00,-78.802591,42.993847,181.603806
2020/10/23 20:15:28+00,-78.802582,42.993862,181.597244
2020/10/23 20:15:29+00,-78.802573,42.993876,181.590561
2020/10/23 20:15:30+00,-78.802564,42.99389,181.583572
2020/10/23 20:15:31+00,-78.802555,42.993905,181.576096
2020/10/23 20:15:32+00,-78.802546,42.993918,181.567902
2020/10/23 20:15:33+00,-78.802536,42.993932,181.558746
2020/10/23 20:15:34+00,-78.802526,42.993946,181.548325
2020/10/23 20:15:35+00,-78.802516,42.993959,181.536407
2020/10/23 20:15:36+00,-78.802505,42.993972,181.522751
2020/10/23 20:15:37+00,-78.802495,42.993985,181.507187
2020/10/23 20:15:38+00,-78.802484,42.993998,181.489563
2020/10/23 20:15:39+00,-78.802473,42.994011,181.469818
2020/10/23 20:15:40+00,-78.802462,42.994023,181.447922
2020/10/23 20:15:41+00,-78.802451,42.994036,181.423904
2020/10/23 20:15:42+00,-78.80244,42.994048,181.397827
2020/10/23 20:15:43+00,-78.802429,42.99406,181.369766
2020/10/23 20:15:44+00,-78.802417,42.994073,181.33989
2020/10/23 20:15:45+00,-78.802406,42.994085,181.308319
2020/10/23 20:15:46+00,-78.802394,42.994097,181.275238
2020/10/23 20:15:47+00,-78.802383,42.994109,181.24086
2020/10/23 20:15:48+00,-78.802371,42.994121,181.205444
2020/10/23 20:15:49+00,-78.80236,42.994133,181.16925
2020/10/23 20:15:50+00,-78.802349,42.994145,181.132629
2020/10/23 20:15:51+00,-78.802337,42.994157,181.095947
2020/10/23 20:15:52+00,-78.802326,42.994169,181.059555
2020/10/23 20:15:53+00,-78.802314,42.994181,181.023865
2020/10/23 20:15:54+00,-78.802303,42.994193,180.989197
2020/10/23 20:15:55+00,-78.802292,42.994205,180.955887
2020/10/23 20:15:56+00,-78.802281,42.994217,180.924255
2020/10/23 20:15:57+00,-78.802269,42.994228,180.894562
2020/10/23 20:15:58+00,-78.802258,42.99424,180.867081
2020/10/23 20:15:59+00,-78.802247,42.994251,180.841995
2020/10/23 20:16:00+00,-78.802237,42.994263,180.819473
2020/10/23 20:16:01+00,-78.802226,42.994274,180.799622
2020/10/23 20:16:02+00,-78.802215,42.994286,180.782516
2020/10/23 20:16:03+00,-78.802204,42.994297,180.768173
2020/10/23 20:16:04+00,-78.802194,42.994308,180.756592
2020/10/23 20:16:05+00,-78.802184,42.994319,180.747635
2020/10/23 20:16:06+00,-78.802174,42.99433,180.741074
2020/10/23 20:16:07+00,-78.802164,42.994341,180.736633
2020/10/23 20:16:08+00,-78.802154,42.994352,180.733978
2020/10/23 20:16:09+00,-78.802145,42.994363,180.732849
2020/10/23 20:16:10+00,-78.802136,42.994375,180.733017
2020/10/23 20:16:11+00,-78.802127,42.994386,180.734314
2020/10/23 20:16:12+00,-78.802119,42.994397,180.736618
2020/10/23 20:16:13+00,-78.802111,42.994409,180.739929
2020/10/23 20:16:14+00,-78.802104,42.994421,180.744308
2020/10/23 20:16:15+00,-78.802097,42.994432,180.749893
2020/10/23 20:16:16+00,-78.80209,42.994444,180.756851
2020/10/23 20:16:17+00,-78.802083,42.994456,180.76535
2020/10/23 20:16:18+00,-78.802077,42.994469,180.775543
2020/10/23 20:16:19+00,-78.802071,42.994481,180.787521
2020/10/23 20:16:20+00,-78.802065,42.994493,180.801392
2020/10/23 20:16:21+00,-78.802059,42.994506,180.817169
2020/10/23 20:16:22+00,-78.802052,42.994519,180.834885
2020/10/23 20:16:23+00,-78.802046,42.994532,180.854462
2020/10/23 20:16:24+00,-78.80204,42.994546,180.875824
2020/10/23 20:16:25+00,-78.802034,42.994559,180.898834
2020/10/23 20:16:26+00,-78.802028,42.994573,180.923294
2020/10/23 20:16:27+00,-78.802021,42.994587,180.94899
2020/10/23 20:16:28+00,-78.802015,42.994601,180.975647
2020/10/23 20:16:29+00,-78.802008,42.994615,181.003067
2020/10/23 20:16:30+00,-78.802001,42.994629,181.031021
2020/10/23 20:16:31+00,-78.801994,42.994643,181.059341
2020/10/23 20:16:32+00,-78.801988,42.994657,181.087921
2020/10/23 20:16:33+00,-78.801981,42.99467,181.116669
2020/10/23 20:16:34+00,-78.801974,42.994684,181.145493
2020/10/23 20:16:35+00,-78.801968,42.994697,181.174332
2020/10/23 20:16:36+00,-78.801961,42.99471,181.203094
2020/10/23 20:16:37+00,-78.801955,42.994723,181.231705
2020/10/23 20:16:38+00,-78.801949,42.994736,181.260101
2020/10/23 20:16:39+00,-78.801942,42.994748,181.288254
2020/10/23 20:16:40+00,-78.801936,42.99476,181.316086
2020/10/23 20:16:41+00,-78.80193,42.994772,181.343552
2020/10/23 20:16:42+00,-78.801924,42.994784,181.370544
2020/10/23 20:16:43+00,-78.801918,42.994795,181.396973
2020/10/23 20:16:44+00,-78.801912,42.994807,181.42276
2020/10/23 20:16:45+00,-78.801905,42.994818,181.44783
2020/10/23 20:16:46+00,-78.801899,42.994829,181.472137
2020/10/23 20:16:47+00,-78.801893,42.99484,181.495636
2020/10/23 20:16:48+00,-78.801887,42.994851,181.518311
2020/10/23 20:16:49+00,-78.801881,42.994863,181.540161
2020/10/23 20:16:50+00,-78.801875,42.994874,181.561249
2020/10/23 20:16:51+00,-78.801869,42.994885,181.581619
2020/10/23 20:16:52+00,-78.801863,42.994896,181.602219
2020/10/23 20:16:53+00,-78.801858,42.994908,181.622055
2020/10/23 20:16:54+00,-78.801852,42.994919,181.641617
2020/10/23 20:16:55+00,-78.801847,42.994931,181.661011
2020/10/23 20:16:56+00,-78.801842,42.994943,181.680328
2020/10/23 20:16:57+00,-78.801837,42.994954,181.699707
2020/10/23 20:16:58+00,-78.801832,42.994966,181.719238
2020/10/23 20:16:59+00,-78.801827,42.994978,181.738998
2020/10/23 20:17:00+00,-78.801822,42.99499,181.759109
2020/10/23 20:17:01+00,-78.801818,42.995002,181.779602
2020/10/23 20:17:02+00,-78.801813,42.995014,181.800537
2020/10/23 20:17:03+00,-78.801809,42.995025,181.821899
2020/10/23 20:17:04+00,-78.801805,42.995037,181.843628
2020/10/23 20:17:05+00,-78.8018,42.995049,181.865585
2020/10/23 20:17:06+00,-78.801795,42.995061,181.887527
2020/10/23 20:17:07+00,-78.80179,42.995073,181.90918
2020/10/23 20:17:08+00,-78.801785,42.995085,181.930191
2020/10/23 20:17:09+00,-78.801779,42.995096,181.95018
2020/10/23 20:17:10+00,-78.801773,42.995108,181.968811
2020/10/23 20:17:11+00,-78.801767,42.99512,181.985718
2020/10/23 20:17:12+00,-78.80176,42.995131,182.00061
2020/10/23 20:17:13+00,-78.801752,42.995143,182.01326
2020/10/23 20:17:14+00,-78.801745,42.995154,182.023514
2020/10/23 20:17:15+00,-78.801736,42.995165,182.031296
2020/10/23 20:17:16+00,-78.801728,42.995177,182.036667
2020/10/23 20:17:17+00,-78.801719,42.995188,182.039703
2020/10/23 20:17:18+00,-78.80171,42.995199,182.040573
2020/10/23 20:17:19+00,-78.801701,42.99521,182.039429
2020/10/23 20:17:20+00,-78.801691,42.995221,182.036484
2020/10/23 20:17:21+00,-78.801682,42.995232,182.032013
2020/10/23 20:17:22+00,-78.801672,42.995243,182.026291
2020/10/23 20:17:23+00,-78.801662,42.995254,182.019714
2020/10/23 20:17:24+00,-78.801653,42.995265,182.012665
2020/10/23 20:17:25+00,-78.801643,42.995276,182.005554
2020/10/23 20:17:26+00,-78.801634,42.995288,181.99884
2020/10/23 20:17:27+00,-78.801625,42.995299,181.992905
2020/10/23 20:17:28+00,-78.801616,42.99531,181.988098
2020/10/23 20:17:29+00,-78.801608,42.995321,181.984695
2020/10/23 20:17:30+00,-78.801599,42.995333,181.982925
